id_produto,nome_concorrente,preco_concorrente,data_coleta
PROD-0009,Mercado Livre,3482.6,2024-11-14T11:15:11
PROD-0017,Magazine Luiza,3753.82,2024-11-14T11:20:59
PROD-0017,Amazon,3855.01,2024-11-14T14:38:05
PROD-0061,Shopee,83.32,2024-11-14T16:52:48
PROD-0062,Magazine Luiza,84.05,2024-11-14T18:29:25
PROD-0029,Americanas,428.46,2024-11-15T05:34:54
PROD-0017,Amazon,3876.03,2024-11-15T10:17:29
PROD-0016,Americanas,2385.8,2024-11-15T11:47:04
PROD-0063,Amazon,250.8,2024-11-15T13:14:16
PROD-0049,Americanas,145.44,2024-11-15T14:40:52
PROD-0018,Mercado Livre,6815.05,2024-11-15T16:01:25
PROD-0048,Amazon,279.22,2024-11-15T16:50:52
PROD-0059,Amazon,106.69,2024-11-15T17:22:10
PROD-0030,Mercado Livre,69.25,2024-11-15T18:46:23
PROD-0030,Magazine Luiza,59.2,2024-11-15T19:01:08
PROD-0016,Americanas,2414.24,2024-11-15T19:05:23
PROD-0033,Shopee,395.96,2024-11-16T09:43:33
PROD-0044,Shopee,427.62,2024-11-16T11:24:13
PROD-0008,Amazon,1786.83,2024-11-16T12:04:50
PROD-0006,Shopee,593.92,2024-11-16T17:41:04
PROD-0022,Mercado Livre,117.52,2024-11-17T06:27:04
PROD-0079,Americanas,424.35,2024-11-17T07:47:04
PROD-0040,Shopee,214.06,2024-11-17T11:47:12
PROD-0037,Shopee,820.13,2024-11-17T13:26:54
PROD-0050,Americanas,318.65,2024-11-17T14:27:57
PROD-0033,Mercado Livre,268.96,2024-11-17T14:35:59
PROD-0074,Shopee,270.78,2024-11-17T15:49:02
PROD-0036,Shopee,371.26,2024-11-17T19:21:51
PROD-0007,Americanas,5446.86,2024-11-18T00:53:02
PROD-0025,Americanas,198.84,2024-11-18T09:50:15
PROD-0073,Amazon,322.51,2024-11-18T12:43:47
PROD-0010,Americanas,4526.19,2024-11-18T18:50:03
PROD-0024,Mercado Livre,466.51,2024-11-18T23:18:57
PROD-0067,Shopee,225.98,2024-11-19T01:27:22
PROD-0049,Magazine Luiza,131.25,2024-11-19T05:38:49
PROD-0046,Mercado Livre,662.41,2024-11-19T07:15:47
PROD-0062,Magazine Luiza,92.28,2024-11-19T07:39:57
PROD-0069,Magazine Luiza,87.92,2024-11-19T09:25:37
PROD-0038,Shopee,76.23,2024-11-19T09:34:13
PROD-0041,Magazine Luiza,190.91,2024-11-19T14:53:10
PROD-0048,Amazon,295.76,2024-11-19T15:29:34
PROD-0043,Americanas,891.27,2024-11-19T16:43:36
PROD-0036,Amazon,325.39,2024-11-19T16:46:39
PROD-0060,Magazine Luiza,163.48,2024-11-19T16:53:32
PROD-0072,Shopee,343.83,2024-11-19T22:29:41
PROD-0050,Magazine Luiza,512.55,2024-11-20T03:13:02
PROD-0025,Magazine Luiza,188.94,2024-11-20T08:58:14
PROD-0006,Americanas,436.71,2024-11-20T09:39:11
PROD-0037,Magazine Luiza,1081.3,2024-11-20T10:21:50
PROD-0025,Americanas,196.11,2024-11-20T11:30:30
PROD-0043,Magazine Luiza,556.76,2024-11-20T15:59:59
PROD-0066,Shopee,229.96,2024-11-20T18:36:03
PROD-0029,Americanas,431.58,2024-11-20T19:14:08
PROD-0073,Amazon,335.43,2024-11-21T11:19:07
PROD-0050,Shopee,282.65,2024-11-21T12:53:38
PROD-0021,Shopee,349.34,2024-11-21T12:58:56
PROD-0044,Magazine Luiza,327.6,2024-11-21T14:29:43
PROD-0055,Shopee,39.95,2024-11-21T15:40:38
PROD-0001,Mercado Livre,2424.64,2024-11-21T16:06:58
PROD-0070,Shopee,252.3,2024-11-21T16:07:37
PROD-0004,Americanas,2705.6,2024-11-21T19:35:41
PROD-0014,Americanas,4339.11,2024-11-22T02:59:01
PROD-0044,Shopee,448.99,2024-11-22T04:39:12
PROD-0056,Magazine Luiza,26.35,2024-11-22T06:33:07
PROD-0005,Magazine Luiza,3550.32,2024-11-22T09:23:51
PROD-0008,Mercado Livre,1479.28,2024-11-22T15:36:59
PROD-0075,Americanas,295.47,2024-11-22T20:43:02
PROD-0074,Shopee,276.61,2024-11-23T06:48:13
PROD-0002,Americanas,5579.47,2024-11-23T09:20:02
PROD-0040,Americanas,239.04,2024-11-23T09:22:06
PROD-0001,Mercado Livre,2421.25,2024-11-23T12:23:02
PROD-0025,Magazine Luiza,192.99,2024-11-23T12:27:33
PROD-0066,Americanas,203.8,2024-11-23T15:11:06
PROD-0025,Magazine Luiza,186.21,2024-11-23T16:11:31
PROD-0009,Amazon,3795.54,2024-11-23T16:36:53
PROD-0008,Shopee,1744.34,2024-11-23T16:37:51
PROD-0063,Amazon,251.41,2024-11-23T16:45:11
PROD-0030,Magazine Luiza,57.39,2024-11-23T17:12:46
PROD-0077,Americanas,155.32,2024-11-23T18:00:02
PROD-0005,Magazine Luiza,3529.39,2024-11-23T20:31:53
PROD-0041,Americanas,239.5,2024-11-24T12:25:29
PROD-0054,Americanas,176.84,2024-11-24T12:58:48
PROD-0007,Americanas,5345.14,2024-11-24T14:43:55
PROD-0076,Shopee,361.82,2024-11-24T15:44:14
PROD-0056,Shopee,17.65,2024-11-24T16:01:11
PROD-0038,Mercado Livre,60.84,2024-11-24T16:34:16
PROD-0063,Americanas,149.69,2024-11-25T10:20:09
PROD-0065,Magazine Luiza,192.84,2024-11-25T10:25:29
PROD-0070,Americanas,206.81,2024-11-25T11:53:00
PROD-0059,Americanas,104.03,2024-11-25T14:32:33
PROD-0007,Americanas,5041.71,2024-11-25T15:02:41
PROD-0069,Mercado Livre,124.03,2024-11-25T15:15:34
PROD-0060,Mercado Livre,130.21,2024-11-25T16:59:45
PROD-0049,Mercado Livre,166.09,2024-11-25T19:55:33
PROD-0023,Amazon,506.48,2024-11-25T21:54:44
PROD-0003,Americanas,1540.52,2024-11-25T22:22:51
PROD-0067,Americanas,211.41,2024-11-26T11:43:34
PROD-0066,Shopee,226.74,2024-11-26T12:02:00
PROD-0026,Shopee,153.3,2024-11-26T14:49:50
PROD-0066,Magazine Luiza,269.41,2024-11-26T20:14:17
PROD-0059,Mercado Livre,149.16,2024-11-26T20:53:28
PROD-0020,Magazine Luiza,6352.4,2024-11-27T09:50:42
PROD-0062,Amazon,115.65,2024-11-27T15:36:56
PROD-0039,Amazon,883.75,2024-11-27T15:46:07
PROD-0014,Magazine Luiza,4455.92,2024-11-27T15:49:34
PROD-0076,Shopee,371.38,2024-11-27T18:42:55
PROD-0070,Magazine Luiza,159.35,2024-11-27T20:28:48
PROD-0003,Mercado Livre,1412.74,2024-11-27T22:14:15
PROD-0024,Americanas,452.27,2024-11-28T03:20:59
PROD-0006,Shopee,597.61,2024-11-28T08:28:25
PROD-0062,Magazine Luiza,91.16,2024-11-28T10:02:35
PROD-0003,Mercado Livre,1412.08,2024-11-28T11:22:55
PROD-0049,Mercado Livre,161.56,2024-11-28T18:09:14
PROD-0020,Shopee,7406.64,2024-11-28T20:33:34
PROD-0052,Mercado Livre,31.15,2024-11-29T01:28:32
PROD-0027,Shopee,117.9,2024-11-29T02:39:31
PROD-0052,Americanas,42.75,2024-11-29T09:11:23
PROD-0025,Magazine Luiza,186.95,2024-11-29T09:22:59
PROD-0017,Magazine Luiza,3465.46,2024-11-29T11:22:17
PROD-0046,Shopee,688.88,2024-11-29T11:52:31
PROD-0058,Americanas,24.98,2024-11-29T11:53:06
PROD-0065,Americanas,114.99,2024-11-29T15:04:10
PROD-0044,Amazon,370.3,2024-11-29T15:10:28
PROD-0076,Shopee,369.24,2024-11-29T15:51:30
PROD-0053,Americanas,141.41,2024-11-29T16:55:07
PROD-0027,Americanas,175.0,2024-11-29T16:59:21
PROD-0080,Americanas,77.86,2024-11-29T19:51:29
PROD-0017,Magazine Luiza,3640.57,2024-11-29T21:30:31
PROD-0073,Magazine Luiza,526.24,2024-11-29T22:48:16
PROD-0040,Magazine Luiza,261.51,2024-11-30T06:38:39
PROD-0031,Mercado Livre,503.98,2024-11-30T11:01:33
PROD-0077,Mercado Livre,198.64,2024-11-30T14:36:18
PROD-0050,Americanas,323.03,2024-11-30T15:47:12
PROD-0002,Amazon,3394.98,2024-11-30T16:14:27
PROD-0068,Americanas,96.8,2024-11-30T17:46:16
PROD-0050,Americanas,332.88,2024-11-30T19:40:49
PROD-0034,Amazon,290.15,2024-11-30T19:52:56
PROD-0062,Shopee,126.6,2024-11-30T20:22:16
PROD-0045,Magazine Luiza,344.9,2024-11-30T20:37:21
PROD-0070,Shopee,239.09,2024-11-30T20:54:28
PROD-0037,Mercado Livre,1146.41,2024-12-01T01:36:46
PROD-0077,Shopee,238.04,2024-12-01T02:59:14
PROD-0002,Amazon,3615.69,2024-12-01T13:24:10
PROD-0067,Mercado Livre,248.64,2024-12-01T18:07:48
PROD-0070,Mercado Livre,165.49,2024-12-01T18:20:37
PROD-0010,Amazon,4557.52,2024-12-01T20:37:04
PROD-0046,Amazon,521.22,2024-12-02T06:47:38
PROD-0002,Shopee,3768.19,2024-12-02T06:49:09
PROD-0021,Mercado Livre,387.5,2024-12-02T06:59:36
PROD-0074,Amazon,207.02,2024-12-02T08:21:14
PROD-0034,Shopee,307.91,2024-12-02T14:50:07
PROD-0061,Shopee,80.41,2024-12-02T15:58:44
PROD-0072,Shopee,353.36,2024-12-02T16:51:00
PROD-0045,Americanas,341.03,2024-12-02T17:12:24
PROD-0023,Shopee,325.54,2024-12-02T17:19:47
PROD-0046,Magazine Luiza,634.28,2024-12-02T17:30:37
PROD-0065,Amazon,113.37,2024-12-02T17:55:19
PROD-0050,Americanas,332.63,2024-12-02T18:49:17
PROD-0033,Magazine Luiza,405.76,2024-12-03T09:28:14
PROD-0006,Americanas,412.79,2024-12-03T09:31:28
PROD-0054,Magazine Luiza,163.17,2024-12-03T09:56:54
PROD-0020,Americanas,9892.32,2024-12-03T11:31:10
PROD-0075,Amazon,328.45,2024-12-03T11:49:10
PROD-0053,Magazine Luiza,114.43,2024-12-03T14:55:01
PROD-0017,Americanas,3684.26,2024-12-03T16:34:52
PROD-0027,Americanas,178.85,2024-12-03T19:00:31
PROD-0019,Shopee,3752.78,2024-12-04T00:58:18
PROD-0076,Shopee,372.61,2024-12-04T06:13:20
PROD-0064,Americanas,169.33,2024-12-04T12:40:10
PROD-0038,Americanas,90.88,2024-12-04T13:59:27
PROD-0018,Americanas,7094.23,2024-12-04T14:52:51
PROD-0061,Magazine Luiza,78.72,2024-12-05T02:28:08
PROD-0070,Mercado Livre,161.71,2024-12-05T03:21:17
PROD-0005,Mercado Livre,4166.31,2024-12-05T09:13:13
PROD-0041,Mercado Livre,221.76,2024-12-05T09:25:11
PROD-0017,Amazon,3654.08,2024-12-05T09:49:11
PROD-0055,Mercado Livre,40.96,2024-12-05T12:44:35
PROD-0013,Mercado Livre,3732.19,2024-12-05T15:47:09
PROD-0007,Magazine Luiza,3063.04,2024-12-06T04:52:51
PROD-0041,Magazine Luiza,206.0,2024-12-06T05:26:47
PROD-0064,Shopee,224.9,2024-12-06T08:21:17
PROD-0029,Shopee,688.45,2024-12-06T09:15:55
PROD-0003,Americanas,1456.89,2024-12-06T15:07:57
PROD-0014,Americanas,4256.79,2024-12-06T15:32:02
PROD-0030,Amazon,84.89,2024-12-06T17:48:02
PROD-0040,Americanas,229.7,2024-12-06T19:17:56
PROD-0061,Americanas,56.33,2024-12-06T19:33:08
PROD-0078,Shopee,314.55,2024-12-06T20:09:51
PROD-0050,Shopee,308.97,2024-12-07T01:26:28
PROD-0052,Shopee,38.09,2024-12-07T09:36:03
PROD-0066,Americanas,203.15,2024-12-07T10:50:27
PROD-0012,Amazon,4754.83,2024-12-07T12:00:48
PROD-0053,Magazine Luiza,118.03,2024-12-07T15:27:07
PROD-0079,Mercado Livre,574.93,2024-12-07T15:50:42
PROD-0077,Shopee,236.99,2024-12-07T15:55:29
PROD-0050,Shopee,286.48,2024-12-07T17:15:58
PROD-0072,Americanas,530.18,2024-12-07T17:34:55
PROD-0047,Shopee,77.21,2024-12-07T19:08:45
PROD-0073,Shopee,344.17,2024-12-08T06:28:24
PROD-0020,Amazon,7018.3,2024-12-08T10:50:00
PROD-0037,Mercado Livre,1178.9,2024-12-08T11:02:34
PROD-0008,Amazon,1823.97,2024-12-08T11:16:23
PROD-0062,Mercado Livre,90.56,2024-12-08T15:12:15
PROD-0059,Mercado Livre,147.19,2024-12-08T16:41:27
PROD-0080,Mercado Livre,69.03,2024-12-08T18:43:28
PROD-0036,Mercado Livre,329.39,2024-12-09T07:24:05
PROD-0057,Amazon,119.51,2024-12-09T15:18:29
PROD-0072,Shopee,372.3,2024-12-09T15:50:19
PROD-0046,Amazon,544.85,2024-12-09T17:50:18
PROD-0037,Mercado Livre,1222.44,2024-12-09T19:47:33
PROD-0005,Mercado Livre,3905.3,2024-12-10T02:23:32
PROD-0055,Amazon,41.01,2024-12-10T11:45:03
PROD-0067,Americanas,198.31,2024-12-10T15:03:40
PROD-0078,Amazon,333.73,2024-12-10T15:26:24
PROD-0057,Amazon,123.72,2024-12-10T16:52:27
PROD-0038,Magazine Luiza,82.47,2024-12-11T02:36:37
PROD-0056,Americanas,31.23,2024-12-11T06:20:13
PROD-0072,Mercado Livre,438.84,2024-12-11T06:21:31
PROD-0029,Amazon,468.89,2024-12-11T07:59:17
PROD-0004,Shopee,2615.98,2024-12-11T10:02:08
PROD-0001,Amazon,2995.25,2024-12-11T14:35:05
PROD-0046,Shopee,654.42,2024-12-11T14:51:22
PROD-0042,Mercado Livre,709.85,2024-12-11T16:57:59
PROD-0014,Mercado Livre,4758.45,2024-12-11T22:58:30
PROD-0068,Mercado Livre,80.7,2024-12-12T06:13:47
PROD-0029,Mercado Livre,740.14,2024-12-12T14:36:03
PROD-0058,Americanas,26.94,2024-12-12T14:51:14
PROD-0011,Shopee,3178.97,2024-12-12T15:13:44
PROD-0027,Magazine Luiza,118.37,2024-12-12T17:13:01
PROD-0039,Amazon,800.67,2024-12-12T17:33:25
PROD-0072,Shopee,344.31,2024-12-13T05:32:50
PROD-0058,Mercado Livre,22.41,2024-12-13T11:02:27
PROD-0032,Amazon,841.3,2024-12-13T12:16:40
PROD-0011,Magazine Luiza,4050.53,2024-12-13T13:53:54
PROD-0011,Americanas,5075.78,2024-12-13T16:03:47
PROD-0043,Magazine Luiza,578.23,2024-12-13T20:57:46
PROD-0065,Americanas,116.12,2024-12-14T03:05:39
PROD-0071,Amazon,39.88,2024-12-14T06:05:53
PROD-0052,Magazine Luiza,50.25,2024-12-14T11:50:29
PROD-0023,Magazine Luiza,301.91,2024-12-14T11:57:44
PROD-0041,Amazon,240.92,2024-12-14T14:03:56
PROD-0060,Magazine Luiza,165.08,2024-12-14T14:26:22
PROD-0076,Magazine Luiza,472.38,2024-12-14T15:50:40
PROD-0075,Magazine Luiza,239.54,2024-12-14T16:52:59
PROD-0044,Mercado Livre,318.01,2024-12-14T17:00:07
PROD-0079,Amazon,443.34,2024-12-14T17:24:12
PROD-0001,Magazine Luiza,3637.63,2024-12-15T07:39:44
PROD-0080,Americanas,79.28,2024-12-15T10:13:34
PROD-0027,Shopee,118.14,2024-12-15T15:46:03
PROD-0024,Magazine Luiza,299.72,2024-12-15T16:05:58
PROD-0055,Magazine Luiza,32.23,2024-12-15T17:57:19
PROD-0047,Americanas,58.98,2024-12-15T17:59:54
PROD-0046,Amazon,524.08,2024-12-15T18:17:47
PROD-0044,Mercado Livre,317.32,2024-12-15T19:31:52
PROD-0009,Americanas,3327.98,2024-12-15T19:34:56
PROD-0049,Amazon,112.85,2024-12-16T06:09:00
PROD-0034,Amazon,306.01,2024-12-16T06:37:52
PROD-0053,Shopee,132.49,2024-12-16T09:10:30
PROD-0019,Magazine Luiza,3598.62,2024-12-16T09:54:14
PROD-0076,Amazon,483.51,2024-12-16T09:58:28
PROD-0037,Mercado Livre,1179.6,2024-12-16T10:04:00
PROD-0070,Mercado Livre,157.83,2024-12-16T11:18:24
PROD-0025,Americanas,190.06,2024-12-16T12:53:36
PROD-0032,Magazine Luiza,1017.6,2024-12-16T14:28:38
PROD-0006,Shopee,654.85,2024-12-16T16:15:20
PROD-0079,Amazon,442.82,2024-12-16T17:59:24
PROD-0021,Mercado Livre,401.11,2024-12-16T18:41:07
PROD-0037,Shopee,760.33,2024-12-16T19:02:39
PROD-0023,Americanas,348.98,2024-12-16T19:42:26
PROD-0034,Shopee,308.66,2024-12-16T20:01:32
PROD-0034,Shopee,304.84,2024-12-17T01:52:50
PROD-0050,Amazon,319.48,2024-12-17T04:42:48
PROD-0025,Mercado Livre,128.99,2024-12-17T07:46:15
PROD-0049,Shopee,189.33,2024-12-17T09:10:09
PROD-0030,Shopee,52.42,2024-12-17T09:34:50
PROD-0007,Mercado Livre,4115.02,2024-12-17T12:06:09
PROD-0055,Mercado Livre,41.48,2024-12-17T12:20:29
PROD-0078,Mercado Livre,312.23,2024-12-17T14:13:46
PROD-0036,Amazon,313.34,2024-12-17T17:13:40
PROD-0026,Magazine Luiza,156.97,2024-12-17T19:26:45
PROD-0054,Shopee,189.54,2024-12-17T19:37:30
PROD-0030,Americanas,75.1,2024-12-17T21:17:50
PROD-0078,Shopee,315.52,2024-12-18T00:14:14
PROD-0029,Magazine Luiza,707.85,2024-12-18T06:25:34
PROD-0047,Shopee,80.76,2024-12-18T09:04:14
PROD-0070,Amazon,269.4,2024-12-18T09:28:20
PROD-0029,Americanas,448.55,2024-12-18T10:45:56
PROD-0007,Shopee,3421.85,2024-12-18T10:53:41
PROD-0044,Shopee,416.31,2024-12-18T16:24:42
PROD-0074,Mercado Livre,226.7,2024-12-18T16:30:25
PROD-0045,Amazon,425.58,2024-12-18T17:51:07
PROD-0055,Magazine Luiza,32.24,2024-12-19T12:40:07
PROD-0055,Magazine Luiza,31.17,2024-12-19T15:05:36
PROD-0058,Mercado Livre,20.79,2024-12-19T15:18:16
PROD-0047,Americanas,63.45,2024-12-19T16:51:45
PROD-0033,Americanas,311.08,2024-12-19T22:47:59
PROD-0018,Mercado Livre,6788.07,2024-12-20T00:45:05
PROD-0043,Shopee,679.5,2024-12-20T09:02:35
PROD-0040,Americanas,241.16,2024-12-20T09:20:06
PROD-0047,Mercado Livre,58.12,2024-12-20T14:24:58
PROD-0007,Shopee,3200.21,2024-12-20T14:36:14
PROD-0009,Mercado Livre,3210.8,2024-12-20T15:01:21
PROD-0073,Amazon,327.3,2024-12-20T15:46:39
PROD-0010,Amazon,4484.33,2024-12-20T17:13:56
PROD-0045,Magazine Luiza,319.57,2024-12-20T19:18:44
PROD-0079,Americanas,426.98,2024-12-20T20:59:34
PROD-0014,Magazine Luiza,4737.74,2024-12-20T23:22:53
PROD-0044,Shopee,422.19,2024-12-21T06:24:04
PROD-0001,Shopee,2432.23,2024-12-21T09:36:57
PROD-0077,Amazon,188.45,2024-12-21T09:54:06
PROD-0011,Mercado Livre,4316.71,2024-12-21T12:09:28
PROD-0030,Magazine Luiza,60.32,2024-12-21T12:18:28
PROD-0038,Amazon,59.89,2024-12-21T12:57:27
PROD-0023,Amazon,497.92,2024-12-21T13:33:37
PROD-0036,Americanas,314.17,2024-12-21T16:02:54
PROD-0016,Mercado Livre,2808.81,2024-12-21T16:31:17
PROD-0007,Mercado Livre,4199.3,2024-12-21T18:32:08
PROD-0052,Magazine Luiza,48.16,2024-12-21T22:29:23
PROD-0029,Shopee,639.83,2024-12-22T10:27:09
PROD-0002,Shopee,3707.46,2024-12-22T11:12:51
PROD-0003,Mercado Livre,1428.71,2024-12-22T12:54:20
PROD-0036,Americanas,320.47,2024-12-22T17:09:59
PROD-0080,Mercado Livre,72.42,2024-12-22T17:13:05
PROD-0037,Amazon,1015.77,2024-12-22T18:01:06
PROD-0026,Americanas,160.55,2024-12-22T18:43:23
PROD-0037,Amazon,1025.68,2024-12-22T21:19:42
PROD-0001,Mercado Livre,2533.84,2024-12-22T22:56:50
PROD-0015,Amazon,2439.44,2024-12-23T06:54:58
PROD-0075,Mercado Livre,217.44,2024-12-23T11:48:14
PROD-0055,Shopee,40.04,2024-12-23T12:46:05
PROD-0007,Amazon,3968.42,2024-12-23T17:20:43
PROD-0069,Amazon,94.86,2024-12-23T18:44:54
PROD-0009,Americanas,3163.34,2024-12-23T19:45:35
PROD-0020,Magazine Luiza,5852.18,2024-12-23T20:16:05
PROD-0029,Shopee,668.71,2024-12-24T00:11:54
PROD-0071,Magazine Luiza,29.69,2024-12-24T01:32:08
PROD-0069,Mercado Livre,128.37,2024-12-24T07:52:45
PROD-0030,Shopee,56.83,2024-12-24T09:16:12
PROD-0019,Mercado Livre,3938.56,2024-12-24T09:44:55
PROD-0062,Shopee,125.04,2024-12-24T10:12:45
PROD-0023,Amazon,503.89,2024-12-24T14:22:57
PROD-0006,Magazine Luiza,412.55,2024-12-24T14:43:38
PROD-0067,Mercado Livre,250.69,2024-12-24T15:08:12
PROD-0072,Americanas,518.07,2024-12-24T15:53:56
PROD-0077,Mercado Livre,203.04,2024-12-24T16:50:48
PROD-0026,Americanas,156.69,2024-12-24T21:32:14
PROD-0019,Shopee,3947.49,2024-12-25T05:01:34
PROD-0008,Amazon,1737.46,2024-12-25T06:22:08
PROD-0068,Mercado Livre,76.94,2024-12-25T08:06:13
PROD-0014,Amazon,4971.74,2024-12-25T09:16:03
PROD-0013,Amazon,5839.93,2024-12-25T09:42:29
PROD-0029,Amazon,468.58,2024-12-25T16:12:13
PROD-0031,Shopee,831.04,2024-12-25T16:34:05
PROD-0076,Amazon,494.69,2024-12-25T16:47:01
PROD-0025,Mercado Livre,124.42,2024-12-25T17:13:18
PROD-0014,Magazine Luiza,4750.63,2024-12-25T18:13:31
PROD-0005,Americanas,4190.16,2024-12-25T18:33:35
PROD-0074,Amazon,214.94,2024-12-25T18:58:48
PROD-0015,Mercado Livre,2599.36,2024-12-26T09:12:09
PROD-0028,Amazon,395.94,2024-12-26T12:35:28
PROD-0046,Mercado Livre,655.34,2024-12-26T13:05:00
PROD-0070,Americanas,206.45,2024-12-26T13:36:03
PROD-0062,Americanas,128.94,2024-12-26T14:16:13
PROD-0050,Magazine Luiza,495.04,2024-12-26T15:42:45
PROD-0046,Americanas,467.12,2024-12-26T15:44:46
PROD-0026,Magazine Luiza,163.3,2024-12-26T17:09:29
PROD-0025,Mercado Livre,129.77,2024-12-26T17:26:09
PROD-0020,Americanas,10088.88,2024-12-26T17:53:10
PROD-0028,Mercado Livre,502.93,2024-12-27T00:51:39
PROD-0044,Mercado Livre,292.63,2024-12-27T00:54:34
PROD-0028,Americanas,520.78,2024-12-27T07:46:28
PROD-0033,Mercado Livre,270.57,2024-12-27T08:00:00
PROD-0029,Mercado Livre,801.65,2024-12-27T14:27:30
PROD-0061,Magazine Luiza,78.67,2024-12-27T17:10:25
PROD-0011,Shopee,3423.99,2024-12-27T17:48:25
PROD-0074,Amazon,199.03,2024-12-27T19:26:43
PROD-0007,Magazine Luiza,2967.91,2024-12-28T09:32:00
PROD-0036,Amazon,340.95,2024-12-28T13:09:16
PROD-0042,Magazine Luiza,892.71,2024-12-28T18:41:37
PROD-0038,Shopee,78.19,2024-12-28T19:30:21
PROD-0031,Mercado Livre,475.95,2024-12-28T20:16:47
PROD-0023,Magazine Luiza,286.41,2024-12-28T21:28:02
PROD-0001,Americanas,2876.43,2024-12-29T08:45:28
PROD-0022,Americanas,95.78,2024-12-29T09:21:12
PROD-0069,Mercado Livre,122.91,2024-12-29T11:03:37
PROD-0053,Americanas,139.93,2024-12-29T13:52:23
PROD-0041,Shopee,139.01,2024-12-29T14:32:20
PROD-0028,Shopee,364.73,2024-12-29T14:38:00
PROD-0008,Magazine Luiza,1799.43,2024-12-29T15:47:27
PROD-0047,Americanas,62.35,2024-12-29T15:50:06
PROD-0004,Shopee,2612.02,2024-12-29T16:00:11
PROD-0050,Shopee,298.46,2024-12-29T16:29:22
PROD-0036,Amazon,341.38,2024-12-29T18:15:58
PROD-0007,Americanas,5066.6,2024-12-29T18:50:52
PROD-0022,Shopee,134.59,2024-12-29T19:27:35
PROD-0065,Magazine Luiza,180.83,2024-12-30T13:03:19
PROD-0021,Mercado Livre,385.12,2024-12-30T14:46:40
PROD-0071,Americanas,27.41,2024-12-30T15:41:04
PROD-0039,Americanas,1313.17,2024-12-30T16:07:03
PROD-0032,Americanas,914.02,2024-12-30T16:47:06
PROD-0012,Shopee,6331.55,2024-12-30T16:55:11
PROD-0033,Mercado Livre,265.36,2024-12-30T17:57:47
PROD-0019,Mercado Livre,3927.25,2024-12-30T19:06:09
PROD-0042,Magazine Luiza,831.69,2024-12-30T19:34:35
PROD-0027,Americanas,172.81,2024-12-30T20:56:06
PROD-0021,Amazon,372.91,2024-12-31T09:17:59
PROD-0016,Shopee,3397.31,2024-12-31T12:34:15
PROD-0048,Mercado Livre,266.11,2024-12-31T15:30:51
PROD-0008,Amazon,1827.31,2024-12-31T15:53:46
PROD-0050,Shopee,288.69,2024-12-31T16:15:28
PROD-0056,Magazine Luiza,25.58,2024-12-31T19:15:26
