id_venda,data_venda,id_cliente,id_produto,canal_venda,quantidade,preco_unitario
VND-0004627,2024-07-22T23:23:12,CLI-00100,PROD-0020,Site,1,7812.8
VND-0012972,2024-07-23T01:39:31,CLI-00403,PROD-0061,Redes Sociais,2,71.46
VND-0002203,2024-07-23T08:17:48,CLI-00478,PROD-0053,App Mobile,1,151.19
VND-0014861,2024-07-23T09:06:34,CLI-00345,PROD-0078,Midia Paga,3,428.47
VND-0014234,2024-07-23T09:10:12,CLI-00258,PROD-0047,Redes Sociais,1,74.89
VND-0001110,2024-07-23T09:54:04,CLI-00020,PROD-0014,App Mobile,5,4186.43
VND-0010585,2024-07-23T10:00:34,CLI-00411,PROD-0063,Site,1,190.04
VND-0013968,2024-07-23T10:04:01,CLI-00057,PROD-0044,Site,1,417.96
VND-0005249,2024-07-23T10:46:05,CLI-00064,PROD-0053,App Mobile,1,138.45
VND-0006663,2024-07-23T11:05:37,CLI-00082,PROD-0075,App Mobile,1,271.56
VND-0007578,2024-07-23T11:12:09,CLI-00002,PROD-0058,App Mobile,1,28.85
VND-0010444,2024-07-23T11:55:05,CLI-00088,PROD-0006,Marketplace,1,445.56
VND-0010605,2024-07-23T12:11:08,CLI-00039,PROD-0060,App Mobile,2,131.05
VND-0005437,2024-07-23T12:15:20,CLI-00023,PROD-0041,Site,1,204.67
VND-0000639,2024-07-23T13:22:30,CLI-00404,PROD-0035,Loja Física,2,736.18
VND-0002589,2024-07-23T13:47:19,CLI-00100,PROD-0050,App Mobile,2,436.81
VND-0013067,2024-07-23T14:15:07,CLI-00072,PROD-0007,App Mobile,1,4307.38
VND-0009528,2024-07-23T15:11:26,CLI-00036,PROD-0053,App Mobile,1,159.74
VND-0005210,2024-07-23T15:31:43,CLI-00465,PROD-0026,Marketplace,1,170.88
VND-0007628,2024-07-23T15:31:52,CLI-00032,PROD-0044,Loja Física,3,385.93
VND-0005724,2024-07-23T15:46:03,CLI-00433,PROD-0041,App Mobile,2,188.36
VND-0002488,2024-07-23T17:14:36,CLI-00052,PROD-0008,App Mobile,3,1581.44
VND-0012520,2024-07-23T17:24:25,CLI-00254,PROD-0019,Site,1,3796.62
VND-0003421,2024-07-23T17:42:09,CLI-00495,PROD-0066,App Mobile,1,225.14
VND-0002998,2024-07-23T17:52:44,CLI-00048,PROD-0036,Redes Sociais,1,323.09
VND-0008506,2024-07-23T18:01:33,CLI-00063,PROD-0030,App Mobile,1,61.36
VND-0004746,2024-07-23T18:36:48,CLI-00103,PROD-0067,Midia Paga,4,206.84
VND-0006726,2024-07-23T19:42:19,CLI-00058,PROD-0047,Midia Paga,1,77.43
VND-0007245,2024-07-23T21:07:07,CLI-00002,PROD-0015,Site,1,2360.12
VND-0004475,2024-07-23T21:56:35,CLI-00077,PROD-0067,Loja Física,5,181.7
VND-0011089,2024-07-23T22:31:01,CLI-00057,PROD-0054,Email Marketing,2,133.42
VND-0013025,2024-07-24T00:31:23,CLI-00069,PROD-0040,Organico,1,272.13
VND-0014271,2024-07-24T01:42:51,CLI-00007,PROD-0026,Email Marketing,3,151.19
VND-0013553,2024-07-24T03:24:21,CLI-00047,PROD-0025,App Mobile,1,148.57
VND-0003505,2024-07-24T05:29:10,CLI-00093,PROD-0005,Midia Paga,1,4061.71
VND-0011574,2024-07-24T05:36:18,CLI-00359,PROD-0065,Midia Paga,1,145.08
VND-0013788,2024-07-24T07:00:18,CLI-00066,PROD-0020,WhatsApp,1,8681.2
VND-0012627,2024-07-24T07:52:42,CLI-00042,PROD-0035,Site,4,762.03
VND-0004174,2024-07-24T08:24:19,CLI-00026,PROD-0010,Redes Sociais,1,3876.85
VND-0005080,2024-07-24T09:28:32,CLI-00087,PROD-0004,Marketplace,1,3203.69
VND-0012788,2024-07-24T09:43:22,CLI-00009,PROD-0055,Site,1,48.09
VND-0000943,2024-07-24T09:46:53,CLI-00270,PROD-0013,WhatsApp,2,4044.45
VND-0000659,2024-07-24T09:51:14,CLI-00037,PROD-0034,Redes Sociais,2,323.98
VND-0004055,2024-07-24T09:51:29,CLI-00172,PROD-0069,Organico,1,94.68
VND-0006614,2024-07-24T10:17:37,CLI-00196,PROD-0021,App Mobile,1,382.32
VND-0003582,2024-07-24T10:41:03,CLI-00069,PROD-0015,Site,2,2470.19
VND-0006413,2024-07-24T11:20:10,CLI-00481,PROD-0062,Midia Paga,1,105.47
VND-0010557,2024-07-24T11:23:55,CLI-00375,PROD-0057,Midia Paga,1,93.78
VND-0010562,2024-07-24T11:29:54,CLI-00065,PROD-0076,Redes Sociais,4,456.59
VND-0008223,2024-07-24T11:40:19,CLI-00466,PROD-0053,Redes Sociais,2,128.22
VND-0011635,2024-07-24T11:44:26,CLI-00052,PROD-0050,Redes Sociais,3,441.05
VND-0008159,2024-07-24T11:50:10,CLI-00063,PROD-0013,App Mobile,1,4649.05
VND-0014640,2024-07-24T12:35:04,CLI-00085,PROD-0059,App Mobile,2,116.44
VND-0001450,2024-07-24T12:35:26,CLI-00015,PROD-0074,WhatsApp,1,194.23
VND-0003930,2024-07-24T12:39:31,CLI-00127,PROD-0037,App Mobile,2,920.52
VND-0002641,2024-07-24T14:52:58,CLI-00036,PROD-0044,Site,1,448.14
VND-0004471,2024-07-24T15:07:30,CLI-00037,PROD-0064,Redes Sociais,1,208.66
VND-0005387,2024-07-24T15:34:57,CLI-00229,PROD-0003,App Mobile,1,1691.72
VND-0009442,2024-07-24T15:53:56,CLI-00135,PROD-0074,App Mobile,2,198.87
VND-0000149,2024-07-24T16:02:25,CLI-00052,PROD-0019,Site,2,4527.18
VND-0006228,2024-07-24T16:37:09,CLI-00014,PROD-0056,Midia Paga,1,27.22
VND-0010325,2024-07-24T16:39:04,CLI-00087,PROD-0029,Midia Paga,1,526.05
VND-0010381,2024-07-24T16:47:02,CLI-00041,PROD-0067,App Mobile,1,185.36
VND-0002585,2024-07-24T17:19:57,CLI-00056,PROD-0070,Midia Paga,5,198.72
VND-0014270,2024-07-24T17:53:30,CLI-00311,PROD-0031,Midia Paga,1,574.54
VND-0011521,2024-07-24T18:14:34,CLI-00055,PROD-0034,Redes Sociais,3,404.1
VND-0014031,2024-07-24T19:21:01,CLI-00316,PROD-0044,Midia Paga,2,406.97
VND-0005688,2024-07-24T19:50:19,CLI-00250,PROD-0031,Midia Paga,3,704.47
VND-0002208,2024-07-24T20:11:07,CLI-00068,PROD-0036,App Mobile,1,305.84
VND-0007975,2024-07-24T22:31:22,CLI-00445,PROD-0007,Midia Paga,1,4025.56
VND-0014598,2024-07-24T22:34:31,CLI-00046,PROD-0006,Midia Paga,2,551.76
VND-0008535,2024-07-24T23:07:58,CLI-00437,PROD-0065,Midia Paga,1,161.01
VND-0014372,2024-07-24T23:11:03,CLI-00084,PROD-0049,Midia Paga,1,163.53
VND-0005665,2024-07-25T00:17:34,CLI-00473,PROD-0013,App Mobile,1,4770.24
VND-0010864,2024-07-25T02:17:57,CLI-00199,PROD-0007,Midia Paga,3,3507.44
VND-0014925,2024-07-25T04:21:32,CLI-00286,PROD-0031,App Mobile,2,747.22
VND-0013872,2024-07-25T04:59:20,CLI-00054,PROD-0034,Email Marketing,1,370.48
VND-0011341,2024-07-25T06:07:41,CLI-00182,PROD-0046,WhatsApp,5,582.51
VND-0006452,2024-07-25T06:14:17,CLI-00099,PROD-0072,Midia Paga,2,523.78
VND-0004517,2024-07-25T06:24:26,CLI-00064,PROD-0033,App Mobile,4,318.5
VND-0002605,2024-07-25T09:11:25,CLI-00424,PROD-0070,Marketplace,5,229.03
VND-0004563,2024-07-25T09:37:12,CLI-00069,PROD-0028,Midia Paga,1,427.84
VND-0009438,2024-07-25T09:39:06,CLI-00385,PROD-0045,Site,1,475.34
VND-0001389,2024-07-25T11:26:53,CLI-00076,PROD-0047,Email Marketing,2,75.11
VND-0009234,2024-07-25T12:56:08,CLI-00010,PROD-0002,Marketplace,1,3807.3
VND-0014168,2024-07-25T13:29:53,CLI-00046,PROD-0025,Midia Paga,1,187.8
VND-0002151,2024-07-25T13:33:45,CLI-00045,PROD-0004,Marketplace,1,3674.17
VND-0014415,2024-07-25T13:57:25,CLI-00055,PROD-0028,Loja Física,1,427.91
VND-0007647,2024-07-25T14:09:01,CLI-00029,PROD-0074,App Mobile,2,201.73
VND-0007361,2024-07-25T14:32:30,CLI-00173,PROD-0022,WhatsApp,5,114.09
VND-0010874,2024-07-25T14:46:19,CLI-00123,PROD-0070,Midia Paga,2,230.99
VND-0007292,2024-07-25T14:55:27,CLI-00187,PROD-0066,Loja Física,1,220.95
VND-0003110,2024-07-25T14:56:50,CLI-00440,PROD-0046,Loja Física,1,643.77
VND-0000185,2024-07-25T15:01:14,CLI-00097,PROD-0025,Organico,3,152.46
VND-0006121,2024-07-25T15:14:13,CLI-00011,PROD-0002,WhatsApp,1,3843.74
VND-0003926,2024-07-25T15:20:00,CLI-00184,PROD-0039,Marketplace,1,1039.83
VND-0011066,2024-07-25T15:32:59,CLI-00476,PROD-0080,Marketplace,1,64.93
VND-0003763,2024-07-25T15:40:44,CLI-00079,PROD-0056,App Mobile,3,26.02
VND-0000307,2024-07-25T16:36:00,CLI-00242,PROD-0029,App Mobile,1,610.74
VND-0001608,2024-07-25T16:36:44,CLI-00064,PROD-0016,App Mobile,1,3022.71
VND-0012304,2024-07-25T17:15:10,CLI-00487,PROD-0017,Loja Física,2,3657.96
VND-0006693,2024-07-25T17:47:00,CLI-00021,PROD-0015,Midia Paga,2,2703.03
VND-0012633,2024-07-25T18:15:12,CLI-00006,PROD-0005,Marketplace,1,4034.34
VND-0010475,2024-07-25T18:17:59,CLI-00007,PROD-0007,Site,1,4474.54
VND-0004261,2024-07-25T18:29:01,CLI-00059,PROD-0036,App Mobile,1,337.63
VND-0011138,2024-07-25T18:40:06,CLI-00070,PROD-0024,App Mobile,1,402.4
VND-0008072,2024-07-25T18:44:15,CLI-00037,PROD-0002,Midia Paga,2,4066.2
VND-0008003,2024-07-25T19:24:19,CLI-00167,PROD-0030,Midia Paga,1,73.84
VND-0000866,2024-07-25T20:25:52,CLI-00039,PROD-0037,Marketplace,1,1118.21
VND-0012782,2024-07-25T20:26:55,CLI-00233,PROD-0012,Site,2,5588.94
VND-0014273,2024-07-25T21:36:06,CLI-00062,PROD-0039,Redes Sociais,1,1030.53
VND-0006757,2024-07-25T22:28:20,CLI-00013,PROD-0021,Midia Paga,1,316.94
VND-0008187,2024-07-25T22:34:18,CLI-00012,PROD-0073,Midia Paga,2,391.41
VND-0013113,2024-07-25T22:52:59,CLI-00402,PROD-0006,WhatsApp,3,494.45
VND-0002277,2024-07-26T01:56:24,CLI-00017,PROD-0032,Midia Paga,1,1048.71
VND-0001422,2024-07-26T02:51:51,CLI-00011,PROD-0045,App Mobile,2,453.73
VND-0006910,2024-07-26T03:24:41,CLI-00396,PROD-0024,Midia Paga,2,407.46
VND-0003073,2024-07-26T06:10:55,CLI-00037,PROD-0037,Midia Paga,1,1099.79
VND-0001117,2024-07-26T08:05:19,CLI-00033,PROD-0023,App Mobile,2,332.98
VND-0012619,2024-07-26T08:16:02,CLI-00054,PROD-0003,Loja Física,2,1923.59
VND-0007977,2024-07-26T08:58:57,CLI-00265,PROD-0062,Midia Paga,1,107.35
VND-0013187,2024-07-26T09:03:00,CLI-00010,PROD-0008,Marketplace,1,1390.8
VND-0007537,2024-07-26T09:22:55,CLI-00021,PROD-0009,Site,2,2836.52
VND-0003714,2024-07-26T10:34:09,CLI-00182,PROD-0033,Marketplace,2,332.82
VND-0003780,2024-07-26T10:44:15,CLI-00237,PROD-0079,App Mobile,1,522.82
VND-0014778,2024-07-26T10:53:49,CLI-00080,PROD-0016,App Mobile,4,3307.09
VND-0008299,2024-07-26T10:56:35,CLI-00035,PROD-0032,App Mobile,1,899.99
VND-0014655,2024-07-26T11:04:54,CLI-00023,PROD-0043,App Mobile,2,698.81
VND-0011252,2024-07-26T11:22:02,CLI-00125,PROD-0014,App Mobile,4,4226.75
VND-0005332,2024-07-26T12:19:38,CLI-00002,PROD-0031,Site,1,766.07
VND-0004013,2024-07-26T12:41:21,CLI-00119,PROD-0011,Midia Paga,1,3983.07
VND-0004458,2024-07-26T13:55:35,CLI-00461,PROD-0050,Site,2,436.24
VND-0002653,2024-07-26T14:07:32,CLI-00045,PROD-0018,Midia Paga,1,5672.62
VND-0003235,2024-07-26T14:40:33,CLI-00071,PROD-0059,Site,1,101.34
VND-0012650,2024-07-26T15:18:59,CLI-00026,PROD-0003,Site,1,1535.27
VND-0000282,2024-07-26T15:38:36,CLI-00022,PROD-0034,Midia Paga,2,422.38
VND-0012922,2024-07-26T16:08:57,CLI-00434,PROD-0065,App Mobile,1,163.76
VND-0004010,2024-07-26T16:19:04,CLI-00415,PROD-0037,Loja Física,1,893.89
VND-0009025,2024-07-26T17:34:33,CLI-00017,PROD-0030,Marketplace,5,72.33
VND-0001851,2024-07-26T17:48:16,CLI-00339,PROD-0067,Site,1,195.6
VND-0009948,2024-07-26T18:08:24,CLI-00037,PROD-0046,Marketplace,1,695.11
VND-0013430,2024-07-26T19:20:57,CLI-00017,PROD-0046,Midia Paga,2,621.69
VND-0009842,2024-07-26T20:09:49,CLI-00335,PROD-0010,Organico,1,3887.92
VND-0006101,2024-07-26T20:19:38,CLI-00069,PROD-0024,Marketplace,2,418.02
VND-0000026,2024-07-26T20:40:11,CLI-00072,PROD-0055,App Mobile,2,47.99
VND-0000767,2024-07-26T20:49:12,CLI-00327,PROD-0045,Marketplace,1,479.72
VND-0001192,2024-07-26T22:25:25,CLI-00013,PROD-0036,Site,1,281.41
VND-0008036,2024-07-27T01:10:04,CLI-00065,PROD-0043,Redes Sociais,1,712.39
VND-0010588,2024-07-27T01:38:53,CLI-00074,PROD-0047,Loja Física,1,84.76
VND-0007712,2024-07-27T02:49:12,CLI-00062,PROD-0063,Midia Paga,1,200.68
VND-0006259,2024-07-27T03:35:51,CLI-00024,PROD-0062,Site,1,95.06
VND-0009449,2024-07-27T03:57:45,CLI-00175,PROD-0051,Marketplace,1,153.92
VND-0013238,2024-07-27T04:10:56,CLI-00089,PROD-0055,App Mobile,2,36.97
VND-0009489,2024-07-27T04:52:41,CLI-00275,PROD-0045,Loja Física,2,472.29
VND-0012034,2024-07-27T06:26:51,CLI-00177,PROD-0038,App Mobile,2,79.69
VND-0010310,2024-07-27T06:33:02,CLI-00078,PROD-0024,Loja Física,2,347.54
VND-0003710,2024-07-27T06:39:54,CLI-00072,PROD-0024,App Mobile,4,379.35
VND-0014147,2024-07-27T07:14:00,CLI-00354,PROD-0061,Midia Paga,1,61.42
VND-0009491,2024-07-27T07:18:25,CLI-00080,PROD-0027,App Mobile,1,184.65
VND-0001537,2024-07-27T08:02:34,CLI-00004,PROD-0061,WhatsApp,3,55.81
VND-0010215,2024-07-27T08:12:50,CLI-00268,PROD-0053,Midia Paga,1,166.34
VND-0002436,2024-07-27T09:09:40,CLI-00077,PROD-0080,Site,1,57.78
VND-0009269,2024-07-27T09:16:42,CLI-00039,PROD-0072,Loja Física,1,469.27
VND-0000822,2024-07-27T09:17:07,CLI-00433,PROD-0007,Midia Paga,1,4510.43
VND-0003469,2024-07-27T09:46:55,CLI-00172,PROD-0055,Midia Paga,1,43.54
VND-0000153,2024-07-27T09:47:31,CLI-00083,PROD-0012,App Mobile,2,5319.78
VND-0007450,2024-07-27T09:58:23,CLI-00015,PROD-0059,App Mobile,4,101.2
VND-0003866,2024-07-27T10:09:24,CLI-00097,PROD-0027,Organico,1,166.88
VND-0006338,2024-07-27T10:26:46,CLI-00499,PROD-0062,Midia Paga,1,90.97
VND-0005408,2024-07-27T10:40:52,CLI-00406,PROD-0062,Loja Física,2,110.5
VND-0007604,2024-07-27T11:21:06,CLI-00099,PROD-0050,Marketplace,1,458.46
VND-0010331,2024-07-27T12:09:48,CLI-00051,PROD-0034,Site,3,324.03
VND-0005581,2024-07-27T13:21:15,CLI-00030,PROD-0032,Organico,1,1071.64
VND-0003384,2024-07-27T13:40:08,CLI-00091,PROD-0048,App Mobile,1,261.8
VND-0009871,2024-07-27T14:08:45,CLI-00127,PROD-0033,App Mobile,2,321.91
VND-0005125,2024-07-27T14:17:48,CLI-00047,PROD-0010,App Mobile,3,3295.26
VND-0007176,2024-07-27T14:17:50,CLI-00029,PROD-0003,Midia Paga,1,1543.65
VND-0001349,2024-07-27T14:35:17,CLI-00049,PROD-0038,App Mobile,3,79.1
VND-0002024,2024-07-27T14:54:02,CLI-00083,PROD-0042,App Mobile,1,845.1
VND-0004023,2024-07-27T15:44:59,CLI-00085,PROD-0067,Site,1,192.47
VND-0008648,2024-07-27T15:45:35,CLI-00138,PROD-0075,WhatsApp,2,248.02
VND-0008333,2024-07-27T15:55:21,CLI-00054,PROD-0073,Marketplace,1,393.62
VND-0001801,2024-07-27T16:03:48,CLI-00421,PROD-0047,Loja Física,1,84.55
VND-0001440,2024-07-27T16:13:01,CLI-00052,PROD-0024,App Mobile,2,388.25
VND-0014384,2024-07-27T16:46:20,CLI-00131,PROD-0005,App Mobile,1,4071.04
VND-0010731,2024-07-27T16:47:21,CLI-00478,PROD-0079,Marketplace,2,475.27
VND-0003058,2024-07-27T17:11:15,CLI-00063,PROD-0050,App Mobile,1,482.11
VND-0007211,2024-07-27T17:22:29,CLI-00042,PROD-0065,Marketplace,1,166.54
VND-0001030,2024-07-27T17:33:19,CLI-00079,PROD-0026,App Mobile,4,134.96
VND-0014995,2024-07-27T17:40:13,CLI-00179,PROD-0032,App Mobile,1,1035.81
VND-0004461,2024-07-27T17:53:02,CLI-00386,PROD-0002,Marketplace,1,3995.04
VND-0014940,2024-07-27T17:58:15,CLI-00196,PROD-0036,Site,4,306.9
VND-0005629,2024-07-27T18:34:58,CLI-00076,PROD-0065,Organico,1,171.97
VND-0011422,2024-07-27T18:44:09,CLI-00023,PROD-0014,Marketplace,1,4585.51
VND-0011357,2024-07-27T19:34:16,CLI-00052,PROD-0026,Midia Paga,1,162.56
VND-0010525,2024-07-27T20:15:27,CLI-00277,PROD-0052,App Mobile,1,48.86
VND-0007462,2024-07-27T21:35:10,CLI-00348,PROD-0049,Site,1,136.02
VND-0013785,2024-07-27T22:40:13,CLI-00014,PROD-0061,Midia Paga,1,64.95
VND-0008674,2024-07-28T03:58:00,CLI-00045,PROD-0052,App Mobile,1,47.02
VND-0011244,2024-07-28T04:08:08,CLI-00037,PROD-0070,Site,1,231.79
VND-0004491,2024-07-28T05:22:29,CLI-00297,PROD-0020,App Mobile,3,8684.05
VND-0014299,2024-07-28T05:25:25,CLI-00099,PROD-0041,Midia Paga,1,225.21
VND-0011245,2024-07-28T07:17:15,CLI-00053,PROD-0069,Midia Paga,3,119.98
VND-0003502,2024-07-28T07:49:51,CLI-00249,PROD-0032,Organico,1,850.37
VND-0014267,2024-07-28T08:20:17,CLI-00047,PROD-0024,Email Marketing,1,405.1
VND-0011856,2024-07-28T08:35:54,CLI-00386,PROD-0055,App Mobile,2,47.06
VND-0011560,2024-07-28T09:17:31,CLI-00322,PROD-0008,Redes Sociais,3,1552.55
VND-0006441,2024-07-28T09:25:03,CLI-00098,PROD-0066,Marketplace,5,219.43
VND-0014615,2024-07-28T09:39:59,CLI-00069,PROD-0004,Midia Paga,4,3613.39
VND-0003639,2024-07-28T09:44:06,CLI-00069,PROD-0079,Midia Paga,1,483.28
VND-0011478,2024-07-28T09:45:06,CLI-00028,PROD-0050,Site,1,378.05
VND-0012764,2024-07-28T10:08:23,CLI-00033,PROD-0061,WhatsApp,1,67.26
VND-0003139,2024-07-28T10:12:02,CLI-00474,PROD-0009,Email Marketing,2,3222.15
VND-0002519,2024-07-28T10:16:01,CLI-00058,PROD-0037,Organico,3,935.93
VND-0008873,2024-07-28T10:22:24,CLI-00100,PROD-0030,Redes Sociais,1,63.62
VND-0011766,2024-07-28T10:29:16,CLI-00036,PROD-0065,Marketplace,2,132.89
VND-0011511,2024-07-28T10:32:19,CLI-00050,PROD-0031,Midia Paga,1,624.61
VND-0014862,2024-07-28T11:08:22,CLI-00081,PROD-0038,Organico,1,74.55
VND-0003789,2024-07-28T11:25:02,CLI-00063,PROD-0047,App Mobile,2,84.34
VND-0000014,2024-07-28T11:43:31,CLI-00038,PROD-0009,Loja Física,1,3581.36
VND-0003864,2024-07-28T11:50:35,CLI-00084,PROD-0053,Midia Paga,1,129.49
VND-0007517,2024-07-28T11:52:14,CLI-00151,PROD-0034,Email Marketing,1,428.42
VND-0001671,2024-07-28T12:10:35,CLI-00184,PROD-0054,Organico,4,126.76
VND-0007658,2024-07-28T12:11:23,CLI-00055,PROD-0063,Loja Física,1,212.32
VND-0012701,2024-07-28T12:13:22,CLI-00315,PROD-0012,Midia Paga,1,6107.96
VND-0010330,2024-07-28T12:41:15,CLI-00314,PROD-0017,Midia Paga,1,2737.44
VND-0000760,2024-07-28T12:57:29,CLI-00030,PROD-0018,Midia Paga,2,5814.94
VND-0007152,2024-07-28T13:58:44,CLI-00058,PROD-0050,App Mobile,1,450.35
VND-0010926,2024-07-28T14:00:20,CLI-00061,PROD-0041,Organico,1,171.57
VND-0001499,2024-07-28T14:22:41,CLI-00054,PROD-0001,Midia Paga,1,3158.76
VND-0006234,2024-07-28T15:14:10,CLI-00060,PROD-0080,Midia Paga,1,59.07
VND-0000676,2024-07-28T15:16:55,CLI-00014,PROD-0023,App Mobile,1,347.87
VND-0000604,2024-07-28T15:40:58,CLI-00134,PROD-0076,App Mobile,2,455.9
VND-0008243,2024-07-28T15:44:24,CLI-00014,PROD-0049,Marketplace,3,145.55
VND-0009086,2024-07-28T15:58:39,CLI-00380,PROD-0042,Marketplace,1,714.67
VND-0001335,2024-07-28T16:03:35,CLI-00115,PROD-0038,App Mobile,3,75.18
VND-0009966,2024-07-28T16:11:42,CLI-00028,PROD-0020,Site,1,7524.65
VND-0001300,2024-07-28T16:23:05,CLI-00015,PROD-0031,Email Marketing,3,664.75
VND-0009988,2024-07-28T18:03:42,CLI-00060,PROD-0026,Midia Paga,1,175.42
VND-0009313,2024-07-28T18:29:36,CLI-00015,PROD-0011,Site,1,4023.34
VND-0013182,2024-07-28T18:38:02,CLI-00094,PROD-0014,Loja Física,1,3806.73
VND-0009728,2024-07-28T18:42:01,CLI-00328,PROD-0001,Site,1,3061.42
VND-0001660,2024-07-28T19:23:41,CLI-00025,PROD-0080,Midia Paga,1,63.01
VND-0006113,2024-07-28T19:56:55,CLI-00020,PROD-0078,Redes Sociais,3,370.77
VND-0011021,2024-07-28T21:12:50,CLI-00315,PROD-0013,Midia Paga,1,4673.7
VND-0008163,2024-07-28T22:13:30,CLI-00160,PROD-0067,App Mobile,2,224.92
VND-0014709,2024-07-29T01:12:02,CLI-00019,PROD-0044,Site,2,438.1
VND-0008921,2024-07-29T05:28:23,CLI-00090,PROD-0033,Midia Paga,1,386.75
VND-0010647,2024-07-29T06:27:00,CLI-00002,PROD-0062,Midia Paga,1,91.09
VND-0011789,2024-07-29T06:47:06,CLI-00495,PROD-0047,App Mobile,1,78.81
VND-0000062,2024-07-29T07:39:43,CLI-00093,PROD-0028,App Mobile,1,488.42
VND-0002075,2024-07-29T08:42:08,CLI-00330,PROD-0018,Marketplace,2,5693.77
VND-0005587,2024-07-29T09:01:36,CLI-00472,PROD-0032,WhatsApp,2,1051.72
VND-0009729,2024-07-29T09:08:21,CLI-00044,PROD-0051,Midia Paga,1,126.97
VND-0006950,2024-07-29T09:34:36,CLI-00360,PROD-0022,App Mobile,1,112.15
VND-0013381,2024-07-29T09:40:22,CLI-00105,PROD-0003,App Mobile,1,1688.34
VND-0013943,2024-07-29T09:40:44,CLI-00061,PROD-0037,Site,3,1028.48
VND-0008093,2024-07-29T09:44:15,CLI-00368,PROD-0057,Midia Paga,3,119.69
VND-0009890,2024-07-29T10:08:33,CLI-00098,PROD-0063,App Mobile,1,175.97
VND-0012143,2024-07-29T10:44:36,CLI-00269,PROD-0060,Site,1,110.17
VND-0011226,2024-07-29T10:58:06,CLI-00180,PROD-0001,App Mobile,1,2958.6
VND-0013172,2024-07-29T10:58:10,CLI-00386,PROD-0003,Site,1,2005.65
VND-0007550,2024-07-29T11:19:28,CLI-00054,PROD-0033,App Mobile,4,325.88
VND-0002857,2024-07-29T11:28:03,CLI-00261,PROD-0025,Marketplace,4,178.75
VND-0014973,2024-07-29T11:33:27,CLI-00011,PROD-0010,Marketplace,1,3218.11
VND-0001219,2024-07-29T12:29:01,CLI-00284,PROD-0060,Midia Paga,2,120.27
VND-0011656,2024-07-29T13:01:23,CLI-00047,PROD-0066,Midia Paga,3,273.57
VND-0011485,2024-07-29T13:33:16,CLI-00043,PROD-0071,App Mobile,5,36.6
VND-0008665,2024-07-29T13:34:47,CLI-00048,PROD-0063,App Mobile,1,177.07
VND-0003878,2024-07-29T13:48:19,CLI-00372,PROD-0001,Redes Sociais,2,2773.76
VND-0006612,2024-07-29T14:34:15,CLI-00123,PROD-0078,Site,5,345.35
VND-0004442,2024-07-29T14:34:28,CLI-00479,PROD-0076,Email Marketing,2,388.14
VND-0014520,2024-07-29T14:44:31,CLI-00046,PROD-0009,Site,1,3369.77
VND-0000280,2024-07-29T15:01:15,CLI-00062,PROD-0062,App Mobile,1,95.48
VND-0007842,2024-07-29T15:33:08,CLI-00109,PROD-0006,Midia Paga,4,548.88
VND-0008524,2024-07-29T15:33:21,CLI-00337,PROD-0028,Marketplace,2,441.97
VND-0006655,2024-07-29T16:01:49,CLI-00193,PROD-0062,Midia Paga,1,101.13
VND-0013547,2024-07-29T16:02:23,CLI-00052,PROD-0057,Midia Paga,2,96.46
VND-0001561,2024-07-29T16:08:09,CLI-00094,PROD-0079,App Mobile,2,485.35
VND-0014335,2024-07-29T16:37:21,CLI-00067,PROD-0059,App Mobile,1,100.61
VND-0007618,2024-07-29T16:59:10,CLI-00348,PROD-0038,App Mobile,1,70.54
VND-0007124,2024-07-29T17:16:12,CLI-00221,PROD-0037,Site,1,907.94
VND-0014186,2024-07-29T17:16:21,CLI-00098,PROD-0028,Midia Paga,1,480.4
VND-0011376,2024-07-29T17:41:05,CLI-00068,PROD-0033,Email Marketing,1,334.3
VND-0011670,2024-07-29T17:44:02,CLI-00019,PROD-0047,Email Marketing,1,74.96
VND-0007869,2024-07-29T17:45:19,CLI-00089,PROD-0026,App Mobile,1,148.39
VND-0004331,2024-07-29T17:51:44,CLI-00285,PROD-0005,App Mobile,1,3999.78
VND-0004583,2024-07-29T17:59:32,CLI-00095,PROD-0027,App Mobile,1,183.54
VND-0011834,2024-07-29T18:26:45,CLI-00038,PROD-0032,Midia Paga,1,986.98
VND-0005081,2024-07-29T18:47:08,CLI-00056,PROD-0060,Marketplace,1,136.89
VND-0010480,2024-07-29T19:36:34,CLI-00034,PROD-0002,Loja Física,1,3842.34
VND-0014064,2024-07-29T19:53:02,CLI-00119,PROD-0016,Midia Paga,1,3485.49
VND-0005690,2024-07-29T20:38:53,CLI-00095,PROD-0035,App Mobile,1,735.61
VND-0013320,2024-07-29T22:16:53,CLI-00096,PROD-0071,Midia Paga,1,36.85
VND-0012306,2024-07-29T22:17:07,CLI-00020,PROD-0067,Midia Paga,4,216.57
VND-0006160,2024-07-30T00:32:01,CLI-00023,PROD-0027,App Mobile,3,173.47
VND-0002870,2024-07-30T02:53:29,CLI-00117,PROD-0038,App Mobile,2,82.83
VND-0006117,2024-07-30T03:05:28,CLI-00011,PROD-0047,Marketplace,1,64.98
VND-0004256,2024-07-30T04:01:40,CLI-00036,PROD-0021,App Mobile,1,325.38
VND-0010261,2024-07-30T04:31:11,CLI-00087,PROD-0064,Midia Paga,2,257.98
VND-0014900,2024-07-30T07:18:33,CLI-00339,PROD-0015,App Mobile,1,2698.46
VND-0001506,2024-07-30T09:52:09,CLI-00096,PROD-0010,Marketplace,4,3474.75
